transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_state,sender_bank,receiver_bank,device_type,network_type,hour_of_day,day_of_week,is_weekend,hour
TXN0000000756,2024-08-24 19:03:00,Bill Payment,Fuel,620,SUCCESS,Telangana,IndusInd,Axis,Android,5G,19,Saturday,True,19
TXN0000000757,2024-03-08 07:56:00,P2P,Fuel,1424,SUCCESS,Delhi,PNB,Kotak,Android,WiFi,7,Friday,False,7
TXN0000000758,2024-10-17 13:25:00,P2M,Food,507,SUCCESS,Rajasthan,PNB,Kotak,Android,4G,13,Thursday,False,13
TXN0000000759,2024-01-05 12:14:00,P2P,Food,627,SUCCESS,Maharashtra,SBI,Kotak,Android,5G,12,Friday,False,12
TXN0000000760,2024-09-24 11:41:00,P2M,Transport,811,SUCCESS,Delhi,PNB,SBI,Android,4G,11,Tuesday,False,11
TXN0000000761,2024-07-14 16:26:00,P2P,Entertainment,162,SUCCESS,Maharashtra,Axis,ICICI,iOS,5G,16,Sunday,True,16
TXN0000000762,2024-03-24 11:46:00,Recharge,Transport,75,SUCCESS,Uttar Pradesh,Kotak,SBI,Android,WiFi,11,Sunday,True,11
TXN0000000763,2024-08-18 21:28:00,P2P,Transport,458,SUCCESS,Andhra Pradesh,SBI,PNB,Android,5G,21,Sunday,True,21
TXN0000000764,2024-07-10 18:09:00,P2P,Food,348,SUCCESS,Delhi,IndusInd,IndusInd,Android,4G,18,Wednesday,False,18
TXN0000000765,2024-09-01 13:48:00,P2P,Education,1931,SUCCESS,Maharashtra,IndusInd,Axis,Android,4G,13,Sunday,True,13
TXN0000000766,2024-12-13 12:07:00,P2P,Other,928,SUCCESS,Delhi,SBI,Axis,Android,4G,12,Friday,False,12
TXN0000000767,2024-01-28 17:14:00,P2M,Shopping,1440,SUCCESS,Maharashtra,SBI,SBI,Android,5G,17,Sunday,True,17
TXN0000000768,2024-09-21 12:51:00,P2M,Other,757,SUCCESS,Gujarat,HDFC,Kotak,Android,5G,12,Saturday,True,12
TXN0000000769,2024-06-06 19:12:00,P2M,Other,590,SUCCESS,Gujarat,HDFC,PNB,Android,5G,19,Thursday,False,19
TXN0000000770,2024-07-02 10:38:00,P2M,Fuel,4229,SUCCESS,Karnataka,SBI,SBI,Android,5G,10,Tuesday,False,10
TXN0000000771,2024-09-22 10:27:00,P2M,Fuel,426,SUCCESS,Tamil Nadu,Axis,Axis,Android,5G,10,Sunday,True,10
TXN0000000772,2024-11-27 18:29:00,P2M,Grocery,469,SUCCESS,West Bengal,SBI,IndusInd,Android,WiFi,18,Wednesday,False,18
TXN0000000773,2024-03-14 21:37:00,P2M,Fuel,373,SUCCESS,Uttar Pradesh,PNB,Yes Bank,Android,4G,21,Thursday,False,21
TXN0000000774,2024-07-23 13:20:00,P2P,Fuel,2033,SUCCESS,Andhra Pradesh,SBI,PNB,Android,4G,13,Tuesday,False,13
TXN0000000775,2024-09-25 19:48:00,P2M,Utilities,3086,SUCCESS,Maharashtra,IndusInd,PNB,iOS,4G,19,Wednesday,False,19
TXN0000000776,2024-02-07 16:48:00,P2P,Grocery,2044,SUCCESS,Maharashtra,SBI,ICICI,Android,5G,16,Wednesday,False,16
TXN0000000777,2024-08-01 16:58:00,P2P,Utilities,259,FAILED,Andhra Pradesh,Yes Bank,ICICI,Android,4G,16,Thursday,False,16
TXN0000000778,2024-12-29 06:52:00,P2P,Entertainment,487,FAILED,Maharashtra,SBI,IndusInd,Android,3G,6,Sunday,True,6
TXN0000000779,2024-05-12 17:20:00,P2P,Utilities,2587,SUCCESS,Rajasthan,SBI,SBI,iOS,4G,17,Sunday,True,17
TXN0000000780,2024-09-10 16:07:00,P2P,Transport,107,SUCCESS,Karnataka,Kotak,SBI,Android,3G,16,Tuesday,False,16
TXN0000000781,2024-03-30 20:20:00,P2P,Fuel,403,SUCCESS,West Bengal,SBI,SBI,Android,4G,20,Saturday,True,20
TXN0000000782,2024-05-02 13:43:00,Recharge,Entertainment,194,SUCCESS,Maharashtra,PNB,Yes Bank,Android,4G,13,Thursday,False,13
TXN0000000783,2024-05-21 06:32:00,P2P,Utilities,421,SUCCESS,West Bengal,Kotak,Yes Bank,Android,4G,6,Tuesday,False,6
TXN0000000784,2024-03-23 11:02:00,Recharge,Entertainment,187,SUCCESS,Delhi,SBI,Kotak,Android,5G,11,Saturday,True,11
TXN0000000785,2024-10-24 09:48:00,P2M,Shopping,2109,SUCCESS,Tamil Nadu,ICICI,ICICI,Android,WiFi,9,Thursday,False,9
TXN0000000786,2024-12-14 10:58:00,P2P,Transport,46,SUCCESS,Uttar Pradesh,PNB,Axis,iOS,WiFi,10,Saturday,True,10
TXN0000000787,2024-08-06 10:13:00,Bill Payment,Utilities,8818,SUCCESS,Telangana,Yes Bank,SBI,Android,5G,10,Tuesday,False,10
TXN0000000788,2024-01-30 19:13:00,P2M,Shopping,223,SUCCESS,Rajasthan,PNB,HDFC,Android,4G,19,Tuesday,False,19
TXN0000000789,2024-02-23 20:30:00,P2P,Grocery,2769,SUCCESS,Uttar Pradesh,ICICI,Axis,iOS,4G,20,Friday,False,20
TXN0000000790,2024-01-02 21:28:00,P2M,Other,309,SUCCESS,West Bengal,Axis,ICICI,Android,3G,21,Tuesday,False,21
TXN0000000791,2024-03-03 11:30:00,P2P,Utilities,5529,SUCCESS,Uttar Pradesh,IndusInd,ICICI,Android,4G,11,Sunday,True,11
TXN0000000792,2024-01-07 17:46:00,P2P,Shopping,314,SUCCESS,West Bengal,Yes Bank,IndusInd,iOS,5G,17,Sunday,True,17
TXN0000000793,2024-12-21 18:10:00,P2P,Utilities,2543,SUCCESS,Tamil Nadu,HDFC,HDFC,Android,4G,18,Saturday,True,18
TXN0000000794,2024-06-04 06:16:00,P2M,Utilities,2016,SUCCESS,Andhra Pradesh,ICICI,PNB,Android,4G,6,Tuesday,False,6
TXN0000000795,2024-06-29 16:48:00,P2P,Food,228,SUCCESS,Andhra Pradesh,ICICI,PNB,Android,4G,16,Saturday,True,16
TXN0000000796,2024-12-08 08:08:00,Bill Payment,Transport,321,SUCCESS,Karnataka,HDFC,SBI,iOS,4G,8,Sunday,True,8
TXN0000000797,2024-06-12 16:59:00,P2P,Food,124,SUCCESS,Karnataka,HDFC,ICICI,Android,5G,16,Wednesday,False,16
TXN0000000798,2024-12-27 20:27:00,P2M,Fuel,1069,SUCCESS,Tamil Nadu,PNB,Kotak,Android,4G,20,Friday,False,20
TXN0000000799,2024-04-22 00:57:00,P2M,Grocery,2124,SUCCESS,Uttar Pradesh,Yes Bank,Yes Bank,Android,4G,0,Monday,False,0
TXN0000000800,2024-01-10 17:34:00,Bill Payment,Fuel,1357,SUCCESS,West Bengal,Axis,HDFC,Web,4G,17,Wednesday,False,17
TXN0000000801,2024-04-27 19:38:00,Bill Payment,Shopping,2536,SUCCESS,Karnataka,PNB,Axis,Android,5G,19,Saturday,True,19
TXN0000000802,2024-12-19 21:26:00,P2P,Other,1446,SUCCESS,Telangana,Axis,SBI,Android,4G,21,Thursday,False,21
TXN0000000803,2024-09-06 12:43:00,P2M,Shopping,7271,SUCCESS,Tamil Nadu,HDFC,ICICI,iOS,4G,12,Friday,False,12
TXN0000000804,2024-06-13 11:11:00,Bill Payment,Grocery,512,SUCCESS,Uttar Pradesh,Yes Bank,ICICI,iOS,4G,11,Thursday,False,11
TXN0000000805,2024-10-07 21:51:00,P2P,Food,113,SUCCESS,Maharashtra,IndusInd,ICICI,Android,4G,21,Monday,False,21
TXN0000000806,2024-08-11 22:38:00,Bill Payment,Transport,78,SUCCESS,West Bengal,IndusInd,HDFC,Android,4G,22,Sunday,True,22
TXN0000000807,2024-06-21 12:17:00,P2P,Other,375,SUCCESS,Telangana,Yes Bank,Kotak,Android,5G,12,Friday,False,12
TXN0000000808,2024-09-13 13:34:00,P2M,Fuel,776,SUCCESS,Maharashtra,SBI,SBI,Android,4G,13,Friday,False,13
TXN0000000809,2024-08-15 11:37:00,P2M,Grocery,1878,SUCCESS,Maharashtra,Kotak,SBI,Android,5G,11,Thursday,False,11
TXN0000000810,2024-11-29 17:49:00,P2P,Other,442,SUCCESS,Maharashtra,PNB,HDFC,Android,4G,17,Friday,False,17
TXN0000000811,2024-09-21 17:53:00,P2P,Healthcare,1048,SUCCESS,Delhi,Kotak,ICICI,Android,5G,17,Saturday,True,17
TXN0000000812,2024-11-30 16:06:00,P2P,Utilities,154,SUCCESS,West Bengal,SBI,Kotak,Android,4G,16,Saturday,True,16
TXN0000000813,2024-12-11 14:54:00,Bill Payment,Food,1028,SUCCESS,Telangana,Axis,SBI,iOS,4G,14,Wednesday,False,14
TXN0000000814,2024-06-15 08:19:00,P2P,Transport,518,SUCCESS,West Bengal,Axis,Axis,Android,5G,8,Saturday,True,8
TXN0000000815,2024-02-10 18:43:00,P2M,Grocery,342,SUCCESS,Uttar Pradesh,IndusInd,Axis,Android,4G,18,Saturday,True,18
TXN0000000816,2024-06-13 11:18:00,P2P,Utilities,170,SUCCESS,Andhra Pradesh,Kotak,Kotak,Android,4G,11,Thursday,False,11
TXN0000000817,2024-03-09 18:26:00,P2P,Grocery,3953,SUCCESS,Maharashtra,HDFC,Axis,Android,4G,18,Saturday,True,18
TXN0000000818,2024-06-08 10:14:00,P2P,Shopping,746,SUCCESS,Andhra Pradesh,HDFC,SBI,Android,4G,10,Saturday,True,10
TXN0000000819,2024-10-06 19:08:00,P2M,Transport,646,SUCCESS,Tamil Nadu,SBI,SBI,Android,5G,19,Sunday,True,19
TXN0000000820,2024-04-27 22:35:00,P2M,Grocery,834,FAILED,Telangana,ICICI,HDFC,Android,4G,22,Saturday,True,22
TXN0000000821,2024-05-29 17:47:00,P2M,Other,1020,SUCCESS,Maharashtra,IndusInd,PNB,Android,5G,17,Wednesday,False,17
TXN0000000822,2024-06-05 11:42:00,P2P,Other,498,SUCCESS,Tamil Nadu,Kotak,ICICI,Android,4G,11,Wednesday,False,11
TXN0000000823,2024-07-21 20:13:00,P2M,Food,1151,SUCCESS,Delhi,Kotak,IndusInd,iOS,4G,20,Sunday,True,20
TXN0000000824,2024-11-19 04:00:00,P2P,Transport,690,SUCCESS,Uttar Pradesh,IndusInd,SBI,Android,4G,4,Tuesday,False,4
TXN0000000825,2024-02-22 18:29:00,P2P,Grocery,100,SUCCESS,Maharashtra,Axis,ICICI,Android,WiFi,18,Thursday,False,18
TXN0000000826,2024-11-06 11:55:00,P2P,Other,1490,SUCCESS,Tamil Nadu,Axis,SBI,Android,5G,11,Wednesday,False,11
TXN0000000827,2024-03-10 15:23:00,P2P,Utilities,2528,SUCCESS,Delhi,HDFC,PNB,Android,4G,15,Sunday,True,15
TXN0000000828,2024-04-18 12:58:00,P2P,Shopping,5140,SUCCESS,Andhra Pradesh,Yes Bank,ICICI,Android,4G,12,Thursday,False,12
TXN0000000829,2024-03-17 11:11:00,P2M,Shopping,536,SUCCESS,Gujarat,SBI,IndusInd,Android,3G,11,Sunday,True,11
TXN0000000830,2024-12-03 19:13:00,P2M,Grocery,190,SUCCESS,Maharashtra,ICICI,Kotak,Android,WiFi,19,Tuesday,False,19
TXN0000000831,2024-10-25 11:10:00,P2M,Other,434,SUCCESS,Andhra Pradesh,Axis,HDFC,Android,5G,11,Friday,False,11
TXN0000000832,2024-12-30 10:49:00,P2M,Food,206,SUCCESS,Tamil Nadu,Kotak,Kotak,Android,4G,10,Monday,False,10
TXN0000000833,2024-08-15 18:15:00,P2P,Food,303,SUCCESS,Karnataka,SBI,HDFC,iOS,4G,18,Thursday,False,18
TXN0000000834,2024-05-10 20:34:00,P2P,Shopping,2405,SUCCESS,Gujarat,Yes Bank,Axis,Android,4G,20,Friday,False,20
TXN0000000835,2024-06-05 12:41:00,P2M,Utilities,968,SUCCESS,Rajasthan,IndusInd,SBI,Android,3G,12,Wednesday,False,12
TXN0000000836,2024-10-24 08:03:00,Bill Payment,Shopping,811,SUCCESS,Karnataka,PNB,HDFC,iOS,4G,8,Thursday,False,8
TXN0000000837,2024-03-09 20:46:00,P2P,Food,2322,SUCCESS,Uttar Pradesh,Yes Bank,IndusInd,Android,4G,20,Saturday,True,20
TXN0000000838,2024-12-17 13:25:00,P2M,Food,204,SUCCESS,Delhi,PNB,Kotak,Android,5G,13,Tuesday,False,13
TXN0000000839,2024-06-05 11:22:00,P2P,Food,298,SUCCESS,Rajasthan,SBI,Axis,Android,4G,11,Wednesday,False,11
TXN0000000840,2024-01-27 19:26:00,P2M,Transport,135,SUCCESS,Uttar Pradesh,Kotak,PNB,Android,WiFi,19,Saturday,True,19
TXN0000000841,2024-02-26 18:50:00,P2P,Shopping,129,SUCCESS,Rajasthan,IndusInd,PNB,Android,4G,18,Monday,False,18
TXN0000000842,2024-01-03 23:50:00,P2P,Shopping,539,SUCCESS,Rajasthan,Kotak,Kotak,Android,3G,23,Wednesday,False,23
TXN0000000843,2024-07-18 20:29:00,P2P,Other,1017,SUCCESS,Uttar Pradesh,Yes Bank,Yes Bank,Android,5G,20,Thursday,False,20
TXN0000000844,2024-09-02 11:24:00,Bill Payment,Entertainment,127,SUCCESS,Tamil Nadu,SBI,Kotak,Android,3G,11,Monday,False,11
TXN0000000845,2024-07-17 10:03:00,Bill Payment,Other,778,SUCCESS,Gujarat,SBI,ICICI,Android,4G,10,Wednesday,False,10
TXN0000000846,2024-02-23 01:50:00,P2P,Transport,365,SUCCESS,Rajasthan,SBI,Kotak,Android,4G,1,Friday,False,1
TXN0000000847,2024-06-28 13:49:00,P2M,Grocery,845,SUCCESS,Karnataka,PNB,HDFC,Web,4G,13,Friday,False,13
TXN0000000848,2024-03-26 19:31:00,P2P,Entertainment,150,SUCCESS,Andhra Pradesh,Yes Bank,SBI,Android,5G,19,Tuesday,False,19
TXN0000000849,2024-07-30 16:51:00,P2M,Grocery,1946,FAILED,Delhi,PNB,IndusInd,Android,5G,16,Tuesday,False,16
TXN0000000850,2024-02-25 18:55:00,P2P,Shopping,358,SUCCESS,Telangana,IndusInd,IndusInd,iOS,5G,18,Sunday,True,18
TXN0000000851,2024-09-28 22:15:00,Bill Payment,Shopping,397,SUCCESS,Tamil Nadu,Axis,SBI,Android,4G,22,Saturday,True,22
TXN0000000852,2024-02-20 16:37:00,P2M,Grocery,796,SUCCESS,Uttar Pradesh,SBI,IndusInd,Android,4G,16,Tuesday,False,16
TXN0000000853,2024-05-26 16:37:00,P2M,Other,190,SUCCESS,Maharashtra,HDFC,Kotak,Android,5G,16,Sunday,True,16
TXN0000000854,2024-04-03 23:29:00,P2P,Grocery,163,SUCCESS,Maharashtra,IndusInd,Yes Bank,Android,4G,23,Wednesday,False,23
TXN0000000855,2024-06-29 22:50:00,P2M,Other,671,SUCCESS,Andhra Pradesh,SBI,SBI,iOS,4G,22,Saturday,True,22
TXN0000000856,2024-01-01 15:33:00,Recharge,Food,1185,SUCCESS,West Bengal,IndusInd,SBI,iOS,WiFi,15,Monday,False,15
TXN0000000857,2024-01-28 20:55:00,Bill Payment,Fuel,2376,FAILED,Andhra Pradesh,Kotak,SBI,Android,5G,20,Sunday,True,20
TXN0000000858,2024-07-15 02:31:00,P2M,Utilities,6366,SUCCESS,Telangana,ICICI,SBI,Android,4G,2,Monday,False,2
TXN0000000859,2024-02-24 02:08:00,P2P,Entertainment,481,SUCCESS,Delhi,SBI,Kotak,Android,4G,2,Saturday,True,2
TXN0000000860,2024-11-25 19:51:00,P2M,Transport,954,SUCCESS,Maharashtra,HDFC,Kotak,Android,4G,19,Monday,False,19
TXN0000000861,2024-01-21 04:34:00,P2M,Other,192,SUCCESS,West Bengal,Axis,Yes Bank,Android,4G,4,Sunday,True,4
TXN0000000862,2024-07-24 14:55:00,P2M,Grocery,548,SUCCESS,Delhi,SBI,HDFC,Android,5G,14,Wednesday,False,14
TXN0000000863,2024-09-02 16:58:00,P2P,Other,446,SUCCESS,Andhra Pradesh,SBI,Yes Bank,Android,4G,16,Monday,False,16
TXN0000000864,2024-02-17 19:22:00,P2M,Fuel,2627,SUCCESS,West Bengal,Yes Bank,ICICI,Web,3G,19,Saturday,True,19
TXN0000000865,2024-04-01 19:17:00,Bill Payment,Shopping,3760,SUCCESS,Maharashtra,SBI,Kotak,Android,3G,19,Monday,False,19
TXN0000000866,2024-03-01 21:20:00,P2M,Other,264,SUCCESS,Karnataka,SBI,SBI,Android,4G,21,Friday,False,21
TXN0000000867,2024-11-16 09:11:00,P2M,Food,123,SUCCESS,Gujarat,SBI,HDFC,Android,4G,9,Saturday,True,9
TXN0000000868,2024-06-12 13:04:00,Bill Payment,Fuel,1137,SUCCESS,West Bengal,Yes Bank,HDFC,Android,5G,13,Wednesday,False,13
TXN0000000869,2024-04-16 20:42:00,P2P,Shopping,365,SUCCESS,Tamil Nadu,HDFC,IndusInd,Android,WiFi,20,Tuesday,False,20
TXN0000000870,2024-08-14 09:10:00,Recharge,Healthcare,875,SUCCESS,Andhra Pradesh,Kotak,IndusInd,Android,3G,9,Wednesday,False,9
TXN0000000871,2024-02-27 18:13:00,P2P,Grocery,1526,SUCCESS,West Bengal,ICICI,Yes Bank,iOS,4G,18,Tuesday,False,18
TXN0000000872,2024-12-23 10:54:00,P2P,Transport,143,SUCCESS,West Bengal,IndusInd,HDFC,Android,4G,10,Monday,False,10
TXN0000000873,2024-01-20 20:45:00,P2P,Entertainment,249,SUCCESS,Uttar Pradesh,SBI,IndusInd,iOS,5G,20,Saturday,True,20
TXN0000000874,2024-08-14 09:57:00,P2P,Grocery,1081,SUCCESS,Tamil Nadu,PNB,SBI,Android,WiFi,9,Wednesday,False,9
TXN0000000875,2024-05-08 06:46:00,P2M,Healthcare,86,SUCCESS,Uttar Pradesh,ICICI,Yes Bank,Android,4G,6,Wednesday,False,6
TXN0000000876,2024-05-15 08:41:00,P2P,Shopping,1058,SUCCESS,Maharashtra,HDFC,Yes Bank,Android,4G,8,Wednesday,False,8
TXN0000000877,2024-08-19 17:41:00,P2P,Other,1360,SUCCESS,Delhi,SBI,Axis,iOS,4G,17,Monday,False,17
TXN0000000878,2024-06-30 12:03:00,P2P,Entertainment,1079,SUCCESS,Gujarat,HDFC,ICICI,Android,4G,12,Sunday,True,12
TXN0000000879,2024-02-06 19:17:00,P2M,Entertainment,160,FAILED,Uttar Pradesh,PNB,IndusInd,Android,5G,19,Tuesday,False,19
TXN0000000880,2024-01-04 11:51:00,P2M,Entertainment,98,SUCCESS,Uttar Pradesh,ICICI,Axis,Android,4G,11,Thursday,False,11
TXN0000000881,2024-07-11 07:02:00,P2P,Transport,671,SUCCESS,Rajasthan,HDFC,SBI,Android,4G,7,Thursday,False,7
TXN0000000882,2024-05-18 20:16:00,P2P,Shopping,645,FAILED,Rajasthan,ICICI,HDFC,Android,5G,20,Saturday,True,20
TXN0000000883,2024-01-05 20:28:00,P2M,Other,123,SUCCESS,Rajasthan,ICICI,IndusInd,Android,5G,20,Friday,False,20
TXN0000000884,2024-02-19 16:25:00,P2P,Healthcare,240,SUCCESS,Maharashtra,Yes Bank,Yes Bank,Android,4G,16,Monday,False,16
TXN0000000885,2024-06-26 16:19:00,P2M,Entertainment,479,SUCCESS,Uttar Pradesh,ICICI,SBI,iOS,4G,16,Wednesday,False,16
TXN0000000886,2024-07-11 02:11:00,P2M,Food,432,SUCCESS,Delhi,ICICI,Axis,Android,4G,2,Thursday,False,2
TXN0000000887,2024-06-28 15:25:00,P2M,Utilities,609,SUCCESS,Andhra Pradesh,Kotak,HDFC,iOS,3G,15,Friday,False,15
TXN0000000888,2024-07-11 15:43:00,P2P,Food,131,SUCCESS,Uttar Pradesh,Yes Bank,IndusInd,Android,4G,15,Thursday,False,15
TXN0000000889,2024-06-29 14:12:00,P2M,Utilities,245,SUCCESS,Andhra Pradesh,ICICI,ICICI,Android,4G,14,Saturday,True,14
TXN0000000890,2024-01-19 03:18:00,P2P,Transport,144,SUCCESS,Maharashtra,Yes Bank,IndusInd,Android,4G,3,Friday,False,3
TXN0000000891,2024-03-12 22:31:00,P2P,Grocery,913,SUCCESS,Telangana,SBI,SBI,Android,4G,22,Tuesday,False,22
TXN0000000892,2024-03-14 21:24:00,P2P,Transport,1270,SUCCESS,Maharashtra,HDFC,SBI,Android,4G,21,Thursday,False,21
TXN0000000893,2024-04-25 17:26:00,P2P,Food,794,SUCCESS,Telangana,Kotak,HDFC,Android,5G,17,Thursday,False,17
TXN0000000894,2024-02-10 20:21:00,P2M,Other,1520,SUCCESS,Tamil Nadu,SBI,IndusInd,Android,4G,20,Saturday,True,20
TXN0000000895,2024-09-14 12:52:00,Recharge,Shopping,3010,SUCCESS,Delhi,SBI,Axis,Android,4G,12,Saturday,True,12
TXN0000000896,2024-11-25 11:56:00,P2P,Entertainment,872,SUCCESS,Uttar Pradesh,Axis,SBI,Android,WiFi,11,Monday,False,11
TXN0000000897,2024-04-18 12:44:00,P2M,Food,270,SUCCESS,Tamil Nadu,SBI,SBI,Android,4G,12,Thursday,False,12
TXN0000000898,2024-12-29 17:29:00,P2M,Shopping,418,SUCCESS,Delhi,Axis,SBI,Android,5G,17,Sunday,True,17
TXN0000000899,2024-10-30 10:42:00,Bill Payment,Other,559,SUCCESS,Tamil Nadu,SBI,ICICI,iOS,4G,10,Wednesday,False,10
TXN0000000900,2024-05-23 05:35:00,P2P,Food,445,SUCCESS,Uttar Pradesh,HDFC,IndusInd,iOS,WiFi,5,Thursday,False,5
TXN0000000901,2024-01-29 16:14:00,P2P,Shopping,1748,SUCCESS,Delhi,HDFC,ICICI,Android,4G,16,Monday,False,16
TXN0000000902,2024-07-16 20:33:00,Bill Payment,Shopping,7738,SUCCESS,Uttar Pradesh,HDFC,SBI,Android,4G,20,Tuesday,False,20
TXN0000000903,2024-11-06 10:26:00,P2P,Transport,49,SUCCESS,Andhra Pradesh,HDFC,PNB,iOS,4G,10,Wednesday,False,10
TXN0000000904,2024-03-10 19:29:00,Recharge,Transport,72,SUCCESS,Andhra Pradesh,HDFC,PNB,Android,4G,19,Sunday,True,19
TXN0000000905,2024-10-29 16:08:00,P2M,Other,310,SUCCESS,Karnataka,HDFC,ICICI,Android,WiFi,16,Tuesday,False,16
TXN0000000906,2024-11-02 11:31:00,P2P,Food,103,SUCCESS,Rajasthan,SBI,IndusInd,Android,WiFi,11,Saturday,True,11
TXN0000000907,2024-07-07 21:31:00,Recharge,Food,238,SUCCESS,Karnataka,HDFC,PNB,Android,5G,21,Sunday,True,21
TXN0000000908,2024-07-06 09:10:00,P2P,Other,1225,SUCCESS,Karnataka,ICICI,Yes Bank,iOS,4G,9,Saturday,True,9
TXN0000000909,2024-01-08 18:13:00,P2M,Grocery,480,SUCCESS,Tamil Nadu,PNB,IndusInd,Android,4G,18,Monday,False,18
TXN0000000910,2024-09-22 12:26:00,P2P,Utilities,160,SUCCESS,Gujarat,Axis,SBI,Android,4G,12,Sunday,True,12
TXN0000000911,2024-01-12 18:48:00,P2M,Healthcare,640,SUCCESS,Karnataka,Kotak,Yes Bank,Android,WiFi,18,Friday,False,18
TXN0000000912,2024-07-15 06:25:00,P2P,Grocery,736,SUCCESS,Andhra Pradesh,ICICI,IndusInd,iOS,4G,6,Monday,False,6
TXN0000000913,2024-05-01 19:28:00,P2M,Fuel,3800,SUCCESS,Andhra Pradesh,Yes Bank,SBI,Android,WiFi,19,Wednesday,False,19
TXN0000000914,2024-09-27 08:46:00,Recharge,Grocery,396,SUCCESS,Uttar Pradesh,SBI,Axis,Android,4G,8,Friday,False,8
TXN0000000915,2024-12-01 18:01:00,Bill Payment,Other,1119,SUCCESS,Delhi,SBI,ICICI,Web,4G,18,Sunday,True,18
TXN0000000916,2024-03-27 17:53:00,P2M,Grocery,345,FAILED,Uttar Pradesh,ICICI,Axis,Android,5G,17,Wednesday,False,17
TXN0000000917,2024-10-29 10:34:00,P2M,Healthcare,194,SUCCESS,Maharashtra,Axis,PNB,iOS,4G,10,Tuesday,False,10
TXN0000000918,2024-09-07 21:47:00,P2M,Transport,187,SUCCESS,Karnataka,SBI,SBI,iOS,5G,21,Saturday,True,21
TXN0000000919,2024-10-24 07:32:00,P2M,Entertainment,363,SUCCESS,Gujarat,Axis,HDFC,Android,4G,7,Thursday,False,7
TXN0000000920,2024-02-15 16:29:00,P2M,Fuel,628,SUCCESS,Delhi,HDFC,ICICI,Android,WiFi,16,Thursday,False,16
TXN0000000921,2024-03-29 12:03:00,P2P,Utilities,125,SUCCESS,Andhra Pradesh,HDFC,PNB,iOS,4G,12,Friday,False,12
TXN0000000922,2024-06-22 13:40:00,P2P,Fuel,2202,SUCCESS,Maharashtra,SBI,Yes Bank,iOS,4G,13,Saturday,True,13
TXN0000000923,2024-01-28 02:14:00,P2P,Other,589,SUCCESS,Tamil Nadu,SBI,HDFC,Android,5G,2,Sunday,True,2
TXN0000000924,2024-09-07 10:45:00,P2M,Fuel,607,SUCCESS,Delhi,HDFC,SBI,Android,5G,10,Saturday,True,10
TXN0000000925,2024-10-03 18:02:00,P2M,Shopping,2158,SUCCESS,Rajasthan,PNB,ICICI,Android,4G,18,Thursday,False,18
TXN0000000926,2024-07-22 16:51:00,P2P,Grocery,1128,FAILED,Karnataka,PNB,HDFC,Android,4G,16,Monday,False,16
TXN0000000927,2024-01-17 11:38:00,Bill Payment,Entertainment,250,SUCCESS,Gujarat,ICICI,PNB,Android,4G,11,Wednesday,False,11
TXN0000000928,2024-04-15 09:00:00,P2M,Utilities,4123,SUCCESS,Telangana,IndusInd,Yes Bank,Android,WiFi,9,Monday,False,9
TXN0000000929,2024-01-15 19:44:00,P2P,Grocery,2121,SUCCESS,Uttar Pradesh,Axis,ICICI,Android,4G,19,Monday,False,19
TXN0000000930,2024-02-14 22:37:00,P2P,Food,173,SUCCESS,Delhi,Kotak,ICICI,Android,WiFi,22,Wednesday,False,22
TXN0000000931,2024-11-11 19:00:00,P2P,Education,2223,SUCCESS,Gujarat,HDFC,Kotak,iOS,4G,19,Monday,False,19
TXN0000000932,2024-01-22 11:10:00,P2P,Grocery,1354,SUCCESS,Uttar Pradesh,ICICI,SBI,Android,5G,11,Monday,False,11
TXN0000000933,2024-07-10 20:23:00,P2P,Food,766,SUCCESS,Rajasthan,ICICI,IndusInd,Android,5G,20,Wednesday,False,20
TXN0000000934,2024-03-27 11:08:00,P2P,Grocery,431,SUCCESS,Delhi,PNB,SBI,iOS,WiFi,11,Wednesday,False,11
TXN0000000935,2024-07-10 17:00:00,P2M,Grocery,1609,SUCCESS,Maharashtra,IndusInd,Axis,Android,5G,17,Wednesday,False,17
TXN0000000936,2024-01-14 08:54:00,Recharge,Utilities,735,SUCCESS,Tamil Nadu,Yes Bank,SBI,Android,5G,8,Sunday,True,8
TXN0000000937,2024-02-27 07:59:00,P2P,Grocery,2377,SUCCESS,Tamil Nadu,SBI,SBI,Android,4G,7,Tuesday,False,7
TXN0000000938,2024-12-21 21:36:00,P2M,Fuel,2186,SUCCESS,Uttar Pradesh,IndusInd,IndusInd,Android,4G,21,Saturday,True,21
TXN0000000939,2024-11-10 22:07:00,P2M,Utilities,3425,SUCCESS,Andhra Pradesh,Axis,SBI,iOS,5G,22,Sunday,True,22
TXN0000000940,2024-10-27 11:48:00,P2M,Utilities,5257,SUCCESS,Delhi,Yes Bank,HDFC,iOS,5G,11,Sunday,True,11
TXN0000000941,2024-03-05 11:56:00,P2P,Food,144,SUCCESS,Karnataka,Axis,SBI,Android,5G,11,Tuesday,False,11
TXN0000000942,2024-03-05 20:26:00,P2P,Education,4844,SUCCESS,Delhi,SBI,HDFC,Android,5G,20,Tuesday,False,20
TXN0000000943,2024-12-21 09:15:00,P2P,Utilities,2054,SUCCESS,Uttar Pradesh,SBI,HDFC,Android,4G,9,Saturday,True,9
